Text                     ,HR                       ,"Veloc, Vento",Pisc_scobert,Pisc_scobert_50m2,50m2_Ts_colect   ,PavCol_scobert,Pisc_ccobert_50m2
12.65625,98,0.001,19.74477261,24.1493214,12.65625,20.12074939,25.3137143
12.60625,98,0.001,19.69551091,24.08018083,12.60625,20.06988262,25.28651424
12.81875,98,0.001,19.65226561,24.02203706,37.08414976,20.02504118,25.26088521
13.06875,98,0.001,19.64204714,24.04938133,26.90200061,20.0132345,25.24368924
13.66875,96.25,0.001,19.63928316,24.07336484,27.23936834,20.00888947,25.22868079
14.31875,94.25,0.001,19.68439114,24.21507321,29.87393646,20.05242226,25.23556983
15.275,90.9375,0.001,19.73147825,24.35555306,29.79510054,20.09793896,25.25720852
16.275,87.4375,0.001,19.82321076,24.59350131,32.07691932,20.18810487,25.32357361
17.31875,83.9375,0.001,19.91920959,24.83833625,32.15299874,20.28253984,25.39426443
18.36875,80.4375,0.001,20.05070721,25.15763017,34.12489478,20.4096515,25.50050273
19.375,76.9375,0.001,20.18573696,25.48227965,34.2696711,20.54639516,25.6103049
20.375,73.4375,0.001,20.34169018,25.61367081,51.98742096,20.70779371,25.74105589
21.06875,70.8125,0.001,20.49839559,25.74582904,52.41283543,20.87348715,25.87257472
21.71875,68.3125,0.001,20.65782059,25.88072158,53.1144432,21.04494748,26.00682864
22.01875,67.125,0.001,20.81440922,26.01279179,53.01323505,21.21620466,26.13826095
22.26875,66.125,0.001,20.9558658,26.12975009,52.1210475,21.37431487,26.25458227
22.25625,66,0.001,21.09150137,26.24091522,51.58271912,21.52798817,26.36511154
22.20625,66,0.001,21.19762603,26.32260854,48.75754924,21.65283022,26.4461704
22.1125,66.4375,0.001,21.29656387,26.39716811,48.22698644,21.77049079,26.5200973
22.0125,66.9375,0.001,21.35801098,26.4343039,44.45129139,21.85002423,26.55660256
21.825,67.875,0.001,21.41249122,26.46455661,43.92941437,21.92133357,26.58622734
21.625,68.875,0.001,21.42784104,26.45577678,39.9775758,21.95175851,26.57682255
21.3375,69.875,0.001,21.43855281,26.44247288,39.67221459,21.9753376,26.56289707
21.0375,70.875,0.001,21.41705872,26.3970885,23.58503278,21.9642465,26.51689479
20.7375,71.875,0.001,21.39128678,26.3475639,20.7375,21.94388237,26.46675631
20.4375,72.875,0.001,21.35803008,26.29069658,20.4375,21.9081523,26.40927921
20.05,73.875,0.001,21.32407245,26.23327105,20.05,21.87173473,26.35124803
19.65,74.875,0.001,21.28919032,26.17506319,19.65,21.83440603,26.29243862
19.25,76.3125,0.001,21.2534945,26.11618335,19.25,21.79627703,26.23296132
18.85,77.8125,0.001,21.2170848,26.05673073,18.85,21.75744746,26.18298877
18.40625,79.75,0.001,21.17994051,25.99668404,18.40625,21.7178966,26.16271795
17.95625,81.75,0.001,21.1420318,25.93601285,17.95625,21.67759457,26.14195358
17.50625,83.3125,0.001,21.10321894,25.87457687,17.50625,21.63640161,26.12066083
17.05625,84.8125,0.001,21.06337041,25.81224412,17.05625,21.59418617,26.09880685
16.60625,85.875,0.001,21.02236401,25.74889201,16.60625,21.55082605,26.07636103
16.15625,86.875,0.001,20.98008504,25.68440552,16.15625,21.50620652,26.05329457
16.275,87,1.3130625,20.92225784,25.58993116,16.275,21.44454572,26.01578085
16.475,87,2.8125625,20.84054644,25.45148079,16.475,21.35684707,25.94488049
16.2375,87.4375,3,20.72714223,25.26448364,16.2375,21.23558786,25.82697991
15.9375,87.9375,3,20.62101089,25.08969812,15.9375,21.12213425,25.72086344
15.68125,88.875,2.65,20.54072545,24.95413019,15.68125,21.03600068,25.65363366
15.43125,89.875,2.25,20.46361211,24.82612981,15.43125,20.95350177,25.59122161
15.225,90.4375,2.33125,20.38698762,24.70047097,15.225,20.87168218,25.52992213
15.025,90.9375,2.48125,20.30801118,24.57184138,15.025,20.78743569,25.46587489
14.86875,91.4375,2.5,20.22769974,24.44195702,14.86875,20.70185435,25.40027997
14.71875,91.9375,2.5,20.14707146,24.31248562,14.71875,20.6160266,25.33435343
14.6125,92.4375,2.7625,20.06477423,24.1808248,14.6125,20.52846532,25.26602602
14.5125,92.9375,3.0625,19.97953484,24.04455807,14.5125,20.43777299,25.19326041
14.5,93,2.79375,19.89505651,23.91004293,14.5,20.34794046,25.12105973
14.5,93,2.44375,19.81491929,23.78337311,14.5,20.26282147,25.05435398
14.63125,92.5625,2.75,19.73917015,23.66663888,24.50094336,20.18213577,24.98886394
14.78125,92.0625,3.15,19.69228618,23.61803764,26.57105814,20.13004898,24.92659721
15.28125,90.25,3.06875,19.64122157,23.5319224,25.08820935,20.0737497,24.86331528
15.83125,88.25,2.91875,19.62613978,23.52749878,27.22926015,20.05362013,24.80803466
16.55625,85.8125,2.8125,19.61668379,23.51819528,26.40554844,20.03927593,24.73508742
17.30625,83.3125,2.7125,19.64100555,23.59502172,28.20976103,20.05884363,24.69774851
18.1,80.375,2.83125,19.67133909,23.6708891,27.81544903,20.08445383,24.66692511
18.9,77.375,2.98125,19.72752462,23.80175057,29.21216952,20.13584941,24.66122158
19.65625,74.375,3.525,19.78766897,23.9289264,28.9794216,20.18745059,24.65666768
20.40625,71.375,4.125,19.8630081,24.08309453,29.81407539,20.25740222,24.66266594
20.9375,69.25,4.24375,19.94084084,24.23323593,29.64359798,20.33216523,24.66922613
21.4375,67.25,4.29375,20.02242679,24.38705845,29.8266231,20.41274981,24.68008867
21.675,66.5625,4.3875,20.10353239,24.53613298,29.67955663,20.49459164,24.69081176
21.875,66.0625,4.4875,20.1755132,24.66013197,29.22955273,20.56857999,24.69257083
21.9,66,4.0625,20.24406308,24.77936628,29.0914989,20.64021081,24.69353727
21.9,66,3.5625,20.29317414,24.85639485,28.15540573,20.69323532,24.68009882
21.8125,66,3.89375,20.33681022,24.92643347,28.02625552,20.74085224,24.66223939
21.7125,66,4.34375,20.35393008,24.92112199,38.72936837,20.76125065,24.61515117
21.56875,66.4375,3.7,20.36566971,24.9133323,38.54358578,20.77561403,24.56503186
21.41875,66.9375,2.9,20.35215272,24.85445875,37.79635637,20.7642335,24.49687902
21.18125,67.4375,3.675,20.33457871,24.79394411,35.66550421,20.74736741,24.44162505
20.93125,67.9375,4.675,20.29247755,24.68650597,22.4399556,20.70372501,24.33992451
20.68125,68.875,4.05625,20.24766634,24.58523198,20.68125,20.6551826,24.24364543
20.43125,69.875,3.20625,20.19832497,24.47686147,20.43125,20.60059811,24.14018945
20.1375,70.4375,3.05625,20.14885089,24.37295797,20.1375,20.54628451,24.04081768
19.8375,70.9375,3.00625,20.09768289,24.26857909,19.8375,20.49037891,23.9408629
19.5375,72.3125,3.35,20.04460235,24.16165727,19.5375,20.4324984,23.83840651
19.2375,73.8125,3.75,19.98920271,24.0501485,19.2375,20.37208467,23.74739013
18.89375,74.875,3.45,19.9323228,23.93808825,18.89375,20.31026334,23.70228914
18.54375,75.875,3.05,19.87519655,23.82965225,18.54375,20.24853978,23.65840847
18.19375,76.875,2.95625,19.81725524,23.72286557,18.19375,20.18621826,23.61468349
17.84375,77.875,2.90625,19.75771543,23.61557296,17.84375,20.12239101,23.56986412
17.5375,78.875,2.9,19.69671098,23.50769889,17.5375,20.05717319,23.5239169
17.2375,79.875,2.9,19.63434536,23.39914695,17.2375,19.99065031,23.47678291
17.06875,80.4375,3.11875,19.57035008,23.2887454,17.06875,19.92247151,23.42771038
16.91875,80.9375,3.36875,19.49702243,23.16507909,16.91875,19.84458487,23.36546737
16.6375,81.875,3.00625,19.40151104,23.01224062,16.6375,19.74384041,23.27227107
16.3375,82.875,2.55625,19.31545556,22.87576631,16.3375,19.65318743,23.1929773
16.0375,83.4375,2.5875,19.25108745,22.77126446,16.0375,19.58518601,23.1453324
15.7375,83.9375,2.6875,19.18412935,22.66404424,15.7375,19.51457812,23.09544326
15.525,84.875,2.30625,19.11739423,22.55878893,15.525,19.4443486,23.04647668
15.325,85.875,1.85625,19.05386566,22.46033193,15.325,19.37765132,23.00176518
15.16875,86.4375,2.28125,18.98944308,22.36107809,15.16875,19.31006536,22.95602446
15.01875,86.9375,2.83125,18.92000797,22.25362053,15.01875,19.23716946,22.90384296
14.9125,87,2.85625,18.84814563,22.14267885,14.9125,19.16174456,22.84858678
14.8125,87,2.80625,18.77632299,22.03264439,14.8125,19.08643513,22.79361634
14.75625,87,2.7125,18.70498496,21.92409471,14.75625,19.01169856,22.73934835
14.70625,87,2.6125,18.63456616,21.8175915,14.70625,18.93798152,22.6861932
14.875,86.125,2.90625,18.56765377,21.71748402,36.97054916,18.86774361,22.63611891
15.075,85.125,3.25625,18.53105975,21.70375687,24.75945447,18.82767651,22.64837418
15.58125,83.25,3.16875,18.49390395,21.64846533,23.80507477,18.78703875,22.62092043
16.13125,81.25,3.01875,18.49690657,21.70675857,26.43903536,18.78668044,22.67836564
16.85625,78.8125,3.175,18.50417772,21.75303829,25.52927533,18.79061602,22.71104637
17.60625,76.3125,3.375,18.54789915,21.88331707,27.74689887,18.83093675,22.82752558
18.4875,72.9375,3.6625,18.59743921,22.00919671,27.31361998,18.8769884,22.93931415
19.3875,69.4375,3.9625,18.67695644,22.19977371,29.03581628,18.95017438,23.1154374
20.15625,66.375,3.43125,18.76229179,22.39127442,28.79882296,19.03205135,23.29294151
20.90625,63.375,2.78125,18.8660616,22.62530358,29.85698741,19.13577455,23.5142413
21.48125,61.25,3.44375,18.9719119,22.85557117,29.69726956,19.24423457,23.7317079
22.03125,59.25,4.29375,19.08163373,23.08361769,29.95557223,19.35842759,23.94563479
22.275,58.125,4.575,19.1903638,23.30191917,29.80344868,19.4732798,24.14912198
22.475,57.125,4.775,19.2873752,23.4877554,29.27053405,19.57769472,24.32001246
22.45625,57,4.58125,19.37915692,23.66436076,29.12814127,19.67780401,24.48190712
22.40625,57,4.33125,19.44695948,23.78496142,27.98264197,19.75445083,24.58837983
22.3125,57,4.125,19.50786636,23.89816658,27.8575286,19.82422509,24.68799902
22.2125,57,3.925,19.53857204,23.94089423,26.38280745,19.86334826,24.71764196
22.06875,57,4.3375,19.56254783,23.97607891,26.25987561,19.89464826,24.73972586
21.91875,57,4.8375,19.55508605,23.91516158,24.78012398,19.89285261,24.66571587
21.725,57.4375,4.025,19.54327803,23.86075735,40.00046063,19.88517482,24.59881287
21.525,57.9375,3.025,19.50721176,23.77162948,23.13391571,19.85201843,24.49837856
21.2375,58.875,3.3375,19.46795781,23.68938786,21.2375,19.81274908,24.40606196
20.9375,59.875,3.8375,19.4216209,23.58599969,20.9375,19.76199643,24.29229822
20.6375,60.875,3.59375,19.37390219,23.48154855,20.6375,19.70987925,24.17755225
20.3375,61.875,3.24375,19.32558536,23.38002678,20.3375,19.65743466,24.06638525
20.0375,62.4375,3.2,19.27616009,23.27951322,20.0375,19.60404188,23.95662284
19.7375,62.9375,3.2,19.22496563,23.17798292,19.7375,19.54893295,23.86318848
19.39375,63.875,3.4625,19.17155845,23.07388493,19.39375,19.49157693,23.81905642
19.04375,64.875,3.7625,19.11537471,22.96563428,19.04375,19.43132888,23.77124488
18.65,66.3125,3.3625,19.05772057,22.85742688,18.65,19.36972401,23.72246289
18.25,67.8125,2.8625,19.00031624,22.75374753,18.25,19.30870253,23.67583326
17.89375,68.875,3.19375,18.9412632,22.64926314,17.89375,19.24609402,23.62783291
17.54375,69.875,3.64375,18.87822284,22.53837558,17.54375,19.17930076,23.57447685
16.75625,72.1875,2.0816875,18.8156176,22.43345936,16.75625,19.11337758,23.52486929
15.90625,74.6875,0.2321875,18.75636826,22.34398398,15.90625,19.05175288,23.48139361
15.49375,75.875,0.001,18.68952973,22.25040653,15.49375,18.98276856,23.41899148
15.14375,76.875,0.001,18.62890734,22.16604456,15.14375,18.92024601,23.36685785
14.88125,77.875,0.001,18.58797056,22.10980836,14.88125,18.87810318,23.34579259
14.63125,78.875,0.001,18.54652184,22.05314654,14.63125,18.83545473,23.32442885
14.38125,79.4375,0.001,18.50445044,21.99594796,14.38125,18.79218991,23.30273899
14.13125,79.9375,0.001,18.46165192,21.93810786,14.13125,18.74820423,23.28069684
13.925,80.4375,0.001,18.4182099,21.87970955,13.925,18.70358132,23.25833998
13.725,80.9375,0.001,18.37420885,21.82083712,13.725,18.65840561,23.23570617
13.6125,81,0.001,18.32974576,21.76158718,13.6125,18.61277407,23.21285306
13.5125,81,0.001,18.28492007,21.70205874,13.5125,18.56678613,23.18983889
13.5,81,0.001,18.23991652,21.64243606,13.5,18.52062648,23.16674323
13.5,81,0.001,18.19492078,21.58290424,13.5,18.47448076,23.14364595
13.675,80.125,0.001,18.15316274,21.52893289,36.20652865,18.43157878,23.12323898
13.875,79.125,0.001,18.14228616,21.5629675,24.56275584,18.41956365,23.1663575
14.38125,76.8125,0.001,18.1278168,21.5510537,23.36473992,18.40396091,23.16745066
14.93125,74.3125,0.001,18.14672365,21.63695835,25.83057378,18.42173885,23.24427058
15.74375,70.9375,0.001,18.16681108,21.70895193,24.9793793,18.44070147,23.29441452
16.59375,67.4375,0.001,18.21831591,21.85730986,27.05245891,18.49108496,23.4335359
17.4875,63.9375,0.001,18.27269431,22.00104386,26.66549666,18.54434509,23.568058
18.3875,60.4375,0.001,18.35189444,22.20369161,28.27368957,18.62242953,23.76151508
19.24375,57.375,0.001,18.4334305,22.4039206,28.0716145,18.69979113,23.95256692
20.09375,54.375,0.001,18.52959473,22.63768961,29.06050937,18.79567392,24.17717048
20.725,52.25,0.001,18.62635454,22.86836692,28.93423883,18.89492134,24.39868971
21.325,50.25,0.001,18.72517167,23.10214388,29.19825649,18.99855935,24.62331651
21.575,49.5625,0.001,18.82222836,23.33083188,29.09460699,19.10245976,24.84286206
21.775,49.0625,0.001,18.90874532,23.53252255,28.64737103,19.19737485,25.03542117
21.75625,49,0.001,18.99136011,23.72750609,28.55478462,19.2895073,25.22128784
21.70625,49,0.001,19.05314319,23.87155707,27.55443546,19.36141763,25.35624195
21.6125,49.4375,0.001,19.10997797,24.00906033,27.47381966,19.42849702,25.48467517
21.5125,49.9375,0.001,19.14032346,24.08254014,26.18441532,19.4687342,25.48591703
21.36875,50.875,0.001,19.16606085,24.13945504,37.54626993,19.5035543,25.48267247
21.21875,51.875,0.001,19.16467577,24.1315422,38.08124733,19.51008355,25.45243807
20.98125,52.875,0.001,19.16077789,24.1250456,36.91559223,19.51260905,25.419836
20.73125,53.875,0.001,19.13471034,24.07900125,22.08058501,19.49129103,25.36521789
20.4375,54.875,0.001,19.10604675,24.03866743,20.4375,19.46460435,25.30816667
20.1375,55.875,0.001,19.07269486,23.98327333,20.1375,19.42974779,25.24659307
19.8375,56.875,0.001,19.03902248,23.92768422,19.8375,19.39457841,25.18486478
19.5375,57.875,0.001,19.00501804,23.87188784,19.5375,19.35908463,25.12296925
19.19375,59.3125,0.001,18.97069244,23.81589441,19.19375,19.3232773,25.06091641
18.84375,60.8125,0.001,18.93604645,23.75970398,18.84375,19.28715716,25.00935181
18.45,62.3125,0.001,18.90095194,23.70318778,18.45,19.25059605,24.98941613
18.05,63.8125,0.001,18.86527974,23.64621605,18.05,19.21346477,24.9690701
17.65,65.3125,0.001,18.82899772,23.58875612,17.65,19.17573116,24.94830588
17.25,66.8125,0.001,18.79207282,23.53077444,17.25,19.13736217,24.92711539
16.89375,68.3125,0.001,18.75456892,23.47233439,16.89375,19.09842163,24.90553146
16.54375,69.8125,0.001,18.71654877,23.41349815,16.54375,19.05897227,24.88358666
16.325,70.875,0.001,18.67816906,23.35442183,16.325,19.01917076,24.86137046
16.125,71.875,0.001,18.63283325,23.2848669,16.125,18.97215493,24.82737598
15.925,72.875,0.001,18.56719557,23.18432469,15.925,18.90405606,24.75859065
15.725,73.875,0.001,18.50827117,23.09439043,15.725,18.8429525,24.70140211
15.525,74.4375,0.001,18.46904854,23.03510515,15.525,18.80234799,24.67857036
15.325,74.9375,0.001,18.42932775,22.97543647,15.325,18.7612525,24.65548315
15.125,75.875,0.001,18.38918268,22.91545768,15.125,18.71973986,24.63215896
14.925,76.875,0.001,18.34868528,22.85524011,14.925,18.67788198,24.60861583
14.8125,77.4375,0.001,18.30791788,22.79486547,14.8125,18.63576118,24.58490784
14.7125,77.9375,0.001,18.26696693,22.73441951,14.7125,18.59346388,24.56109008
14.65625,78.4375,0.001,18.225916,22.67398507,14.65625,18.55107359,24.53720017
14.60625,78.9375,0.001,18.18485088,22.61364718,14.60625,18.50867606,24.51327635
14.55625,79,0.001,18.1436747,22.55330819,14.55625,18.4661744,24.48929447
14.50625,79,0.001,18.10229494,22.49287486,14.50625,18.42347602,24.46523139
14.63125,78.5625,0.001,18.06440034,22.44048313,36.19480667,18.38426961,24.44597345
14.78125,78.0625,0.001,18.05663658,22.47473418,25.46888754,18.3752001,24.48903135
15.15,77.125,0.001,18.05218894,22.49039118,25.19465669,18.36945236,24.49951926
15.55,76.125,0.001,18.08913001,22.61652666,27.78438705,18.405098,24.60795582
16.125,74.25,0.001,18.12687506,22.73053543,27.36046923,18.4415517,24.71007634
16.725,72.25,0.001,18.20288827,22.93875341,29.65511141,18.51627683,24.906439
17.36875,69.8125,0.001,18.28156532,23.14260224,29.58019337,18.59366851,25.09844978
18.01875,67.3125,0.001,18.39023478,23.41995354,31.61931499,18.69782859,25.36397419
18.625,65.25,0.001,18.50097441,23.69369903,31.42130694,18.80876561,25.53124306
19.225,63.25,0.001,18.62915026,24.00868023,32.67946172,18.94049396,25.62752849
19.65,62.125,0.001,18.75748894,24.31903242,32.54170831,19.07551436,25.72402247
20.05,61.125,0.001,18.88794275,24.63235083,32.87557859,19.21533894,25.82267735
20.23125,60.5625,0.001,19.01587806,24.93839771,32.74268836,19.35497236,25.91885875
20.38125,60.0625,0.001,19.13037143,25.20915552,32.14658813,19.48292502,26.00165012
20.35625,60.4375,0.001,19.24002541,25.47094346,32.02055193,19.60727378,26.07966251
20.30625,60.9375,0.001,19.32398635,25.52639717,43.03717977,19.70654995,26.1320545
20.25625,61,0.001,19.40194078,25.57592149,43.09989941,19.79984837,26.17852791
20.20625,61,0.001,19.44682306,25.59246457,40.0703073,19.85953577,26.19203234
20.1125,61.875,0.001,19.48600794,25.60341788,39.91020717,19.91243633,26.19996115
20.0125,62.875,0.001,19.49133707,25.58063677,42.68812953,19.92995643,26.17417113
19.825,63.4375,0.001,19.4936583,25.55498445,43.38276681,19.94255567,26.14552723
19.625,63.9375,0.001,19.46835178,25.50185178,21.18984825,19.92539928,26.08942139
19.425,64.875,0.001,19.43861024,25.44444287,19.425,19.89786541,26.02905908
19.225,65.875,0.001,19.40508684,25.38341147,19.225,19.86239496,25.96509432
19.025,66.875,0.001,19.37155811,25.32253601,19.025,19.82692924,25.90130546
18.825,67.875,0.001,19.33801442,25.26180488,18.825,19.79145852,25.83768071
18.58125,68.875,0.001,19.30433659,25.20110129,18.58125,19.7558636,25.77410311
18.33125,69.875,0.001,19.27040316,25.14030625,18.33125,19.72002296,25.72115799
18.0375,71.3125,0.001,19.23620979,25.07940911,18.0375,19.6839322,25.7001364
17.7375,72.8125,0.001,19.20173886,25.01839125,17.7375,19.64757366,25.67884956
17.48125,73.875,0.001,19.16695613,24.95721751,17.48125,19.61091307,25.65730584
17.23125,74.875,0.001,19.13183126,24.89585661,17.23125,19.57392003,25.63551452
16.9375,75.875,0.001,19.09623692,24.83418035,16.9375,19.53646718,25.6134272
16.6375,76.875,0.001,19.06004593,24.77206077,16.6375,19.49842731,25.59099544
15.76875,80.5,1.4443125,19.00930249,24.67764345,15.76875,19.44459863,25.55229977
14.81875,84.5,3.0938125,18.9324069,24.53193356,14.81875,19.36278454,25.4741349
14.39375,86.3125,2.95,18.8263592,24.33831495,14.39375,19.25038847,25.34836341
14.04375,87.8125,2.55,18.72991751,24.16443111,14.04375,19.14834184,25.24006935
13.78125,88.875,2.80625,18.65328581,24.02455009,13.78125,19.06718169,25.16721249
13.53125,89.875,3.15625,18.57246988,23.87783209,13.53125,18.98163326,25.08814475
13.325,90.875,2.80625,18.49147502,23.732459,13.325,18.89600757,25.0092711
13.125,91.875,2.35625,18.41443202,23.59653853,13.125,18.81472824,24.93713203
12.925,92.875,2.95625,18.33541617,23.45799806,12.925,18.73142011,24.86208636
12.725,93.875,3.70625,18.24855953,23.30530977,12.725,18.63979701,24.77444628
12.6125,94.4375,4.4125,18.15468421,23.14010763,12.6125,18.54073729,24.67499983
12.5125,94.9375,5.1125,18.05466247,22.96397084,12.5125,18.43516264,24.56462897
12.5,95,4.5,17.95592224,22.79096988,12.5,18.33099479,24.45566584
12.5,95,3.7,17.8655784,22.6344387,12.5,18.235814,24.36014005
12.675,94.5625,4.2125,17.77931283,22.48540278,22.82027344,18.14481633,24.26720243
12.875,94.0625,4.9125,17.71501461,22.39320644,25.20660669,18.07542955,24.20724897
13.38125,92.6875,4.25625,17.64877569,22.26169894,36.96809889,18.00422611,24.1169457
13.93125,91.1875,3.40625,17.6171721,22.20182341,24.45727251,17.968239,24.06709293
14.65625,88.375,3.65,17.59253368,22.13698883,23.82083735,17.93940909,23.97527756
15.40625,85.375,4.05,17.59230211,22.12365637,24.97369766,17.9348016,23.9334237
16.2875,82.8125,4.49375,17.59828717,22.10977557,24.66250869,17.93622224,23.89006414
17.1875,80.3125,4.94375,17.62773614,22.14927028,25.56716649,17.9609154,23.89853728
18,77.375,5.21875,17.66495536,22.19171166,25.38228225,17.99325219,23.90938349
18.8,74.375,5.46875,17.71803458,22.25981188,25.91233406,18.04138306,23.94567159
19.38125,72.25,5.4125,17.77638761,22.33087307,25.7853907,18.09201597,23.98479874
19.93125,70.25,5.3125,17.83988268,22.40834729,25.89252004,18.15117068,24.03180831
20.175,69.5625,5.3,17.90456973,22.48633408,25.78779524,18.21313907,24.07981077
20.375,69.0625,5.3,17.96314627,22.54889555,25.48013155,18.27020822,24.11289911
20.35625,69,5.3875,18.01913909,22.60711985,25.3692577,18.32554869,24.14202229
20.30625,69,5.4875,18.05958064,22.63166019,24.72688892,18.36579314,24.13770936
20.2125,69.4375,5.325,18.0955391,22.63918434,37.00327545,18.40173481,24.11753887
20.1125,69.9375,5.125,18.11195842,22.60341691,35.93251169,18.41806857,24.05560993
19.96875,70.4375,4.925,18.12395548,22.56577437,35.70352695,18.42960734,23.99281748
19.81875,70.9375,4.725,18.11557472,22.4995838,30.78217492,18.42015548,23.90246597
19.58125,71.4375,4.7,18.10388083,22.43273744,28.65389175,18.40651897,23.8121696
19.33125,71.9375,4.7,18.07477798,22.34045897,20.08861091,18.37443877,23.69733296
19.08125,72.875,4.65625,18.04258551,22.25524943,19.08125,18.3382371,23.5900525
18.83125,73.875,4.60625,18.00606473,22.15682753,18.83125,18.29758726,23.47053147
18.5375,74.875,4.38125,17.96799673,22.05894386,18.5375,18.25552442,23.35229787
18.2375,75.875,4.13125,17.92828715,21.9621498,18.2375,18.21199872,23.23611247
17.89375,77.3125,4.625,17.88633048,21.86279556,17.89375,18.16619798,23.11731265
17.54375,78.8125,5.225,17.84116035,21.75710269,17.54375,18.11696367,23.00812252
17.19375,79.875,4.46875,17.79391533,21.65153078,17.19375,18.06579736,22.94877912
16.84375,80.875,3.51875,17.74658442,21.55314311,16.84375,18.01503568,22.89517756
16.45,82.3125,3.575,17.69802033,21.45680159,16.45,17.96325964,22.84290856
16.05,83.8125,3.775,17.64633317,21.3567042,16.05,17.90831246,22.78695968
15.69375,84.4375,3.84375,17.59149745,21.25336935,15.69375,17.85020572,22.72796333
15.34375,84.9375,3.89375,17.53359426,21.14738546,15.34375,17.78905532,22.66663338
15.475,85.4375,3.9875,17.47571704,21.04169176,15.475,17.72794436,22.60464782
15.675,85.9375,4.0875,17.41518743,20.93070879,15.675,17.66398927,22.53392835
15.39375,86.4375,3.75,17.33844627,20.79711074,15.39375,17.58336073,22.43563483
15.04375,86.9375,3.35,17.26672903,20.67465637,15.04375,17.50817771,22.34960879
14.7375,87.875,3.3875,17.2106504,20.57749,14.7375,17.44930958,22.2927188
14.4375,88.875,3.4875,17.15223202,20.47797174,14.4375,17.38809728,22.23348206
14.18125,89.875,3.19375,17.09294484,20.3789062,14.18125,17.32610378,22.17442533
13.93125,90.875,2.84375,17.03441044,20.28320054,13.93125,17.26503963,22.11821172
13.725,91.4375,2.8875,16.97544649,20.18829433,13.725,17.20362778,22.06255182
13.525,91.9375,2.9875,16.91473754,20.09153846,13.525,17.14046091,22.00503206
13.4125,92.4375,3.2625,16.85213236,19.99223737,13.4125,17.07535012,21.94478219
13.3125,92.9375,3.5625,16.78751886,19.88977884,13.3125,17.00814852,21.88095936
13.25625,93,3.8625,16.72101463,19.78436277,13.25625,16.93897913,21.81370478
13.20625,93,4.1625,16.65275732,19.67620548,13.20625,16.8679848,21.74318365
13.41875,92.5625,3.80625,16.58772594,19.57226661,22.09806003,16.80028219,21.67494396
13.66875,92.0625,3.35625,16.54754858,19.5283938,22.17724082,16.75763007,21.64902917
14.225,89.8125,3.69375,16.50563517,19.45541048,20.01335426,16.71327343,21.59561695
14.825,87.3125,4.14375,16.48432826,19.41237744,20.99123628,16.68939813,21.54783941
15.6875,84.375,3.9375,16.46909751,19.37296094,20.62794313,16.67160666,21.47562212
16.5875,81.375,3.6375,16.47848426,19.36939246,21.43399061,16.67856561,21.44006018
17.575,77.5,4.2125,16.49582525,19.37205731,21.26298507,16.69344101,21.41167618
18.575,73.5,4.9125,16.53361338,19.42653571,21.92685676,16.72856653,21.43328512
19.4875,70.375,5,16.58009049,19.48747036,21.85836046,16.77230461,21.46062632
20.3875,67.375,5,16.64136978,19.5712276,22.27953848,16.83088,21.51131075
21.06875,64.8125,4.95625,16.70821495,19.65977239,22.2472662,16.89506286,21.56722734
21.71875,62.3125,4.90625,16.77981579,19.75401514,22.37314906,16.96146922,21.62935675
21.975,61.5625,4.9875,16.85292549,19.84885757,22.36685842,17.0321053,21.6927569
22.175,61.0625,5.0875,16.92170334,19.93390394,22.26652829,17.09950452,21.74656175
22.2,61,5.3625,16.98957259,20.01489936,22.21491363,17.16675893,21.79612921
22.2,61,5.6625,17.04695847,20.04996567,36.23621498,17.22394918,21.80052402
22.06875,61.4375,5.525,17.10064323,20.08039891,36.06823194,17.27763605,21.80065288
21.91875,61.9375,5.325,17.1370118,20.08817084,35.26929981,17.31400089,21.77922164
21.76875,62.875,5.2125,17.16886798,20.09174258,39.84546552,17.34557668,21.75452082
21.61875,63.875,5.1125,17.18465379,20.07302215,29.82678103,17.36059216,21.7082992
21.38125,64.875,5.1875,17.19790975,20.05213827,28.12364658,17.37239044,21.66039145
21.13125,65.875,5.2875,17.19784906,20.01085249,21.65937632,17.37006553,21.59280379
20.8375,66.875,5.3,17.19476252,19.97574814,20.8375,17.36425448,21.53172505
20.5375,67.875,5.3,17.18684611,19.92549143,20.5375,17.3538388,21.45646175
20.15,69.3125,5.2125,17.1758877,19.87309214,20.15,17.34043195,21.37962712
19.75,70.8125,5.1125,17.16146491,19.8183299,19.75,17.32362378,21.30111462
19.39375,72.3125,4.4,17.14348558,19.76262253,19.39375,17.30341269,21.22321026
19.04375,73.8125,3.6,17.12226902,19.70777422,19.04375,17.28020713,21.1602688
18.65,75.3125,3.54375,17.09844742,19.65245076,18.65,17.25452201,21.13282673
18.25,76.8125,3.59375,17.07213054,19.59482831,18.25,17.22635158,21.1031665
17.80625,78.3125,3.55625,17.04298588,19.53479716,17.80625,17.19537671,21.07131349
17.35625,79.8125,3.50625,17.01075498,19.47231051,17.35625,17.16135171,21.03735644
16.95,81.3125,3.63125,16.97560883,19.40710204,16.95,17.12442142,21.00094473
16.55,82.8125,3.78125,16.93758955,19.33880114,16.55,17.08460321,20.96161201
16.675,83,3.8,16.89951916,19.2705579,16.675,17.04473893,20.92163021
16.875,83,3.8,16.85891064,19.19836405,16.875,17.00224772,20.87483033
16.4625,84.3125,3.45,16.80219827,19.10591326,16.4625,16.94339496,20.80340665
